contentId,title,address,contentTypeId,lDongRegnCd,lDongSignguCd,regionName,lclsSystm1,lclsSystm2,lclsSystm3,modifiedTime,latitude,longitude
"2655928","기억의 터(일본군 위안부)","서울특별시 중구 퇴계로26가길 6","12","11","140","서울특별시 중구","EX","EX07","EX070200","20250328144347",37.5591608706,126.9902812673
"1827190","나석주의사동상","서울특별시 중구 을지로 66","12","11","140","서울특별시 중구","VE","VE01","VE010500","20260821151406",37.5654555071,126.9850319505
"748018","남대문 갈치조림골목","서울특별시 중구 남대문시장길 16-17 (남창동)","12","11","140","서울특별시 중구","VE","VE04","VE040100","20250414131902",37.5597300093,126.9769408005
"1603336","남산 팔각정","서울특별시 중구 예장동 8-1","12","11","140","서울특별시 중구","VE","VE01","VE010100","20250917145211",37.5516394747,126.9876206116
"126747","남산골한옥마을","서울특별시 중구 퇴계로34길 28 (필동2가)","12","11","140","서울특별시 중구","HS","HS01","HS010600","20250708170501",37.5597775194,126.9932865315
"126485","남산공원(서울)","서울특별시 중구 삼일대로 231 (예장동)","12","11","140","서울특별시 중구","VE","VE03","VE030500","20250917145911",37.5556863093,126.9922311881
"2783557","남산순환나들길","서울특별시 중구 남산공원길 609 (예장동)","12","11","140","서울특별시 중구","NA","NA05","NA050100","20250721093644",37.5549112997,126.9866844934
"3067314","남산예장공원","서울특별시 중구 주자동","12","11","140","서울특별시 중구","VE","VE03","VE030200","20250721094048",37.5605217984,126.9888869118
"3447859","남산인권숲","서울특별시 중구 퇴계로26가길 6 (예장동)","12","11","140","서울특별시 중구","NA","NA05","NA050100","20250721094148",37.5588942261,126.9898035408
"128776","남산케이블카","서울특별시 중구 소파로 83","12","11","140","서울특별시 중구","EX","EX07","EX070200","20260824163042",37.5569426391,126.984087841
